stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2464,,"Lazdijų g.",,54.86317,23.88684,http://www.stops.lt/kaunas/index.html#stop/146,,
2454,,"S.Dariaus ir S.Girėno aerodromas",,54.87695,23.89200,http://www.stops.lt/kaunas/index.html#stop/135,,
4694,,"Sodai",,54.84962,23.88175,http://www.stops.lt/kaunas/index.html#stop/231,,
4695,,"Sodai",,54.85023,23.88226,http://www.stops.lt/kaunas/index.html#stop/236,,
2435,,"Vytauto Didžiojo tiltas",,54.89275,23.88848,http://www.stops.lt/kaunas/index.html#stop/114,,
6193,,"Vytauto Didžiojo tiltas",,54.89248,23.88925,http://www.stops.lt/kaunas/index.html#stop/748,,
2583,,"Amaliai",,54.89831,24.01603,http://www.stops.lt/kaunas/index.html#stop/287,,
2584,,"Amaliai",,54.89801,24.01518,http://www.stops.lt/kaunas/index.html#stop/288,,
2578,,"Biruliškių g.",,54.90244,24.02373,http://www.stops.lt/kaunas/index.html#stop/346,,
2579,,"Biruliškių g.",,54.90239,24.02303,http://www.stops.lt/kaunas/index.html#stop/347,,
2581,,"Sodai",,54.90062,24.01996,http://www.stops.lt/kaunas/index.html#stop/285,,
2582,,"Sodai",,54.90030,24.01932,http://www.stops.lt/kaunas/index.html#stop/286,,
2585,,"Kauno keliai",,54.89412,24.00804,http://www.stops.lt/kaunas/index.html#stop/289,,
2586,,"Kauno keliai",,54.89412,24.00759,http://www.stops.lt/kaunas/index.html#stop/290,,
14582,,"Avilių g.",,54.86339,23.89791,http://www.stops.lt/kaunas/index.html#stop/781,,
14423,,"Bitininkų g.",,54.86714,23.90119,http://www.stops.lt/kaunas/index.html#stop/780,,
2479,,"Vinčų g.",,54.87427,23.91462,http://www.stops.lt/kaunas/index.html#stop/164,,
14520,,"Vinčų g.",,54.87507,23.91227,http://www.stops.lt/kaunas/index.html#stop/163,,
2468,,"Gvazdikų g.",,54.85721,23.90560,http://www.stops.lt/kaunas/index.html#stop/152,,
2474,,"Botanikos sodas",,54.87045,23.91494,http://www.stops.lt/kaunas/index.html#stop/159,,
2475,,"Botanikos sodas",,54.86986,23.91431,http://www.stops.lt/kaunas/index.html#stop/160,,
2472,,"J. Pabrėžos g.",,54.86537,23.91088,http://www.stops.lt/kaunas/index.html#stop/157,,
2473,,"J. Pabrėžos g.",,54.86558,23.91080,http://www.stops.lt/kaunas/index.html#stop/158,,
2470,,"Lekėčių g.",,54.86202,23.91041,http://www.stops.lt/kaunas/index.html#stop/155,,
2471,,"Lekėčių g.",,54.86151,23.91024,http://www.stops.lt/kaunas/index.html#stop/156,,
2469,,"Gvazdikų g.",,54.85687,23.90578,http://www.stops.lt/kaunas/index.html#stop/153,,
5035,,"Kiečių g.",,54.86651,23.89102,http://www.stops.lt/kaunas/index.html#stop/700,,
5036,,"Kiečių g.",,54.86625,23.89127,http://www.stops.lt/kaunas/index.html#stop/701,,
2466,,"Seniavos pl.",,54.86314,23.89707,http://www.stops.lt/kaunas/index.html#stop/150,,
2467,,"Seniavos pl.",,54.86261,23.89776,http://www.stops.lt/kaunas/index.html#stop/151,,
2476,,"Vilties g.",,54.87247,23.91436,http://www.stops.lt/kaunas/index.html#stop/161,,
2477,,"Vilties g.",,54.87257,23.91446,http://www.stops.lt/kaunas/index.html#stop/162,,
2847,,"E. Ožeškienės g.",,54.89802,23.90247,http://www.stops.lt/kaunas/index.html#stop/567,,
2852,,"Gedimino g.",,54.89874,23.91994,http://www.stops.lt/kaunas/index.html#stop/572,,
2850,,"L. Sapiegos g.",,54.89928,23.90705,http://www.stops.lt/kaunas/index.html#stop/570,,
2851,,"Studentų skveras",,54.89897,23.91432,http://www.stops.lt/kaunas/index.html#stop/571,,
2855,,"Gedimino g.",,54.89538,23.92221,http://www.stops.lt/kaunas/index.html#stop/575,,
2853,,"Muzikinis teatras",,54.89603,23.90614,http://www.stops.lt/kaunas/index.html#stop/573,,
2854,,"S. Daukanto g.",,54.89577,23.91290,http://www.stops.lt/kaunas/index.html#stop/574,,
2750,,"Dainava",,54.91136,23.98010,http://www.stops.lt/kaunas/index.html#stop/469,,
2751,,"Dainava",,54.91145,23.97957,http://www.stops.lt/kaunas/index.html#stop/470,,
2752,,"Draugystės žiedas",,54.91163,23.97575,http://www.stops.lt/kaunas/index.html#stop/471,,
2732,,"Draugystės parkas",,54.91631,23.97347,http://www.stops.lt/kaunas/index.html#stop/451,,
2733,,"Draugystės parkas",,54.91586,23.97352,http://www.stops.lt/kaunas/index.html#stop/452,,
2726,,"Turgavietė",,54.91973,23.96940,http://www.stops.lt/kaunas/index.html#stop/445,,
2727,,"Turgavietė",,54.92102,23.96737,http://www.stops.lt/kaunas/index.html#stop/446,,
2639,,"Biruliškės",,54.92990,23.99410,http://www.stops.lt/kaunas/index.html#stop/282,,
2640,,"Biruliškės",,54.92988,23.99345,http://www.stops.lt/kaunas/index.html#stop/283,,
2647,,"Dvarčionių keramika",,54.92779,23.97697,http://www.stops.lt/kaunas/index.html#stop/356,,
2648,,"Dvarčionių keramika",,54.92836,23.97845,http://www.stops.lt/kaunas/index.html#stop/357,,
2641,,"Parduotuvė",,54.93054,23.98783,http://www.stops.lt/kaunas/index.html#stop/349,,
2642,,"Parduotuvė",,54.93062,23.98657,http://www.stops.lt/kaunas/index.html#stop/350,,
4370,,"Partizanų g.",,54.92644,23.99920,http://www.stops.lt/kaunas/index.html#stop/6,,
4371,,"Partizanų g.",,54.92596,23.99878,http://www.stops.lt/kaunas/index.html#stop/8,,
4419,,"Partizanų g.",,54.92665,23.99888,http://www.stops.lt/kaunas/index.html#stop/186,,
2651,,"Kauno kolegija",,54.91956,23.98314,http://www.stops.lt/kaunas/index.html#stop/360,,
2652,,"Kauno kolegija",,54.92121,23.98127,http://www.stops.lt/kaunas/index.html#stop/361,,
2649,,"Pramonės pr.",,54.92520,23.97629,http://www.stops.lt/kaunas/index.html#stop/358,,
2650,,"Pramonės pr.",,54.92406,23.97818,http://www.stops.lt/kaunas/index.html#stop/359,,
2653,,"Taikos pr.",,54.91762,23.98379,http://www.stops.lt/kaunas/index.html#stop/362,,
2622,,"Urmas",,54.91531,23.98568,http://www.stops.lt/kaunas/index.html#stop/328,,
5049,,"Urmas",,54.91479,23.98539,http://www.stops.lt/kaunas/index.html#stop/703,,
2734,,"Draugystės žiedas",,54.91375,23.97562,http://www.stops.lt/kaunas/index.html#stop/453,,
2735,,"Draugystės žiedas",,54.91393,23.97723,http://www.stops.lt/kaunas/index.html#stop/454,,
2654,,"Trys berželiai",,54.91526,23.98004,http://www.stops.lt/kaunas/index.html#stop/363,,
2655,,"Trys berželiai",,54.91503,23.98030,http://www.stops.lt/kaunas/index.html#stop/364,,
2738,,"Birželio 23-iosios g.",,54.91498,23.95861,http://www.stops.lt/kaunas/index.html#stop/457,,
2739,,"Birželio 23-iosios g.",,54.91521,23.95928,http://www.stops.lt/kaunas/index.html#stop/458,,
2736,,"Draugystės parkas",,54.91631,23.96553,http://www.stops.lt/kaunas/index.html#stop/455,,
2737,,"Draugystės parkas",,54.91655,23.96536,http://www.stops.lt/kaunas/index.html#stop/456,,
2645,,"Kauno saulėtekis",,54.92492,23.98378,http://www.stops.lt/kaunas/index.html#stop/354,,
2646,,"Kauno saulėtekis",,54.92447,23.98283,http://www.stops.lt/kaunas/index.html#stop/355,,
2729,,"Kovo 11-osios g.",,54.91961,23.97202,http://www.stops.lt/kaunas/index.html#stop/448,,
2728,,"Rėda",,54.91824,23.96884,http://www.stops.lt/kaunas/index.html#stop/447,,
2643,,"Statybininkų rengimo centras",,54.92548,23.99320,http://www.stops.lt/kaunas/index.html#stop/351,,
2644,,"Statybininkų rengimo centras",,54.92536,23.99434,http://www.stops.lt/kaunas/index.html#stop/352,,
2730,,"V. Krėvės pr.",,54.92065,23.97464,http://www.stops.lt/kaunas/index.html#stop/449,,
2731,,"V. Krėvės pr.",,54.92146,23.97616,http://www.stops.lt/kaunas/index.html#stop/450,,
4382,,"„Pilėnų“ progimnazija",,54.93377,23.93449,http://www.stops.lt/kaunas/index.html#stop/124,,
4383,,"„Pilėnų“ progimnazija",,54.93388,23.93350,http://www.stops.lt/kaunas/index.html#stop/121,,
14795,,"Pėsčiųjų tiltas",,54.93401,23.92952,http://www.stops.lt/kaunas/index.html#stop/790,,
2796,,"Šiaurės pr.",,54.92938,23.92728,http://www.stops.lt/kaunas/index.html#stop/515,,
4381,,"Šiaurės pr.",,54.93054,23.92681,http://www.stops.lt/kaunas/index.html#stop/697,,
2786,,"Islandijos pl.",,54.93345,23.94402,http://www.stops.lt/kaunas/index.html#stop/505,,
2790,,"Čečėnijos aikštė",,54.92576,23.94822,http://www.stops.lt/kaunas/index.html#stop/509,,
2791,,"Čečėnijos aikštė",,54.92552,23.94753,http://www.stops.lt/kaunas/index.html#stop/510,,
2703,,"Pakraščio g.",,54.92460,23.96200,http://www.stops.lt/kaunas/index.html#stop/422,,
2704,,"Pakraščio g.",,54.92482,23.96119,http://www.stops.lt/kaunas/index.html#stop/423,,
2782,,"V. Landsbergio-Žemkalnio g.",,54.92626,23.95611,http://www.stops.lt/kaunas/index.html#stop/501,,
2783,,"V. Landsbergio-Žemkalnio g.",,54.92642,23.95401,http://www.stops.lt/kaunas/index.html#stop/502,,
2788,,"Eiguliai",,54.92830,23.94301,http://www.stops.lt/kaunas/index.html#stop/507,,
2789,,"Eiguliai",,54.92761,23.94274,http://www.stops.lt/kaunas/index.html#stop/508,,
2787,,"S. Žukausko g.",,54.92996,23.94277,http://www.stops.lt/kaunas/index.html#stop/506,,
2792,,"Ašigalio g.",,54.93120,23.93668,http://www.stops.lt/kaunas/index.html#stop/511,,
2793,,"Ašigalio g.",,54.93146,23.93710,http://www.stops.lt/kaunas/index.html#stop/512,,
2785,,"K. Škirpos g.",,54.93123,23.94527,http://www.stops.lt/kaunas/index.html#stop/504,,
2777,,"Martyno Mažvydo pagrindinė mokykla",,54.93087,23.95722,http://www.stops.lt/kaunas/index.html#stop/496,,
2778,,"Martyno Mažvydo pagrindinė mokykla",,54.93116,23.95461,http://www.stops.lt/kaunas/index.html#stop/497,,
2784,,"P. Plechavičiaus g.",,54.93137,23.94835,http://www.stops.lt/kaunas/index.html#stop/503,,
2879,,"P. Plechavičiaus g.",,54.93108,23.94985,http://www.stops.lt/kaunas/index.html#stop/601,,
14424,,"S. Žukausko g.",,54.93157,23.94077,http://www.stops.lt/kaunas/index.html#stop/766,,
2775,,"Šiaurinė",,54.93065,23.96530,http://www.stops.lt/kaunas/index.html#stop/494,,
2776,,"Šiaurinė",,54.93089,23.96380,http://www.stops.lt/kaunas/index.html#stop/495,,
2794,,"Ukmergės g.",,54.92990,23.93215,http://www.stops.lt/kaunas/index.html#stop/513,,
2795,,"Ukmergės g.",,54.92977,23.93083,http://www.stops.lt/kaunas/index.html#stop/514,,
2801,,"Akių klinika",,54.91721,23.92650,http://www.stops.lt/kaunas/index.html#stop/520,,
2802,,"Akių klinika",,54.91721,23.92618,http://www.stops.lt/kaunas/index.html#stop/521,,
2797,,"Topolis",,54.92536,23.92885,http://www.stops.lt/kaunas/index.html#stop/516,,
2798,,"Topolis",,54.92600,23.92874,http://www.stops.lt/kaunas/index.html#stop/517,,
2799,,"Žeimenos g.",,54.92242,23.92846,http://www.stops.lt/kaunas/index.html#stop/518,,
2800,,"Žeimenos g.",,54.92259,23.92827,http://www.stops.lt/kaunas/index.html#stop/519,,
2779,,"Martyno Mažvydo pagrindinė mokykla",,54.92993,23.95542,http://www.stops.lt/kaunas/index.html#stop/498,,
2780,,"V. Landsbergio-Žemkalnio g.",,54.92706,23.95530,http://www.stops.lt/kaunas/index.html#stop/499,,
2670,,"Kaunakiemio g.",,54.88552,23.92518,http://www.stops.lt/kaunas/index.html#stop/380,,
2668,,"Geležinkelio stotis",,54.88735,23.93234,http://www.stops.lt/kaunas/index.html#stop/377,,
2669,,"Geležinkelio stotis",,54.88779,23.93303,http://www.stops.lt/kaunas/index.html#stop/378,,
2663,,"Dainų slėnis",,54.89388,23.94334,http://www.stops.lt/kaunas/index.html#stop/372,,
2664,,"Dainų slėnis",,54.89384,23.94295,http://www.stops.lt/kaunas/index.html#stop/373,,
2665,,"Viadukas",,54.89060,23.93899,http://www.stops.lt/kaunas/index.html#stop/374,,
2666,,"Viadukas",,54.89072,23.93966,http://www.stops.lt/kaunas/index.html#stop/375,,
2860,,"Autobusų stotis",,54.88931,23.92715,http://www.stops.lt/kaunas/index.html#stop/580,,
2861,,"Autobusų stotis",,54.88904,23.92727,http://www.stops.lt/kaunas/index.html#stop/581,,
2667,,"Geležinkelio stotis",,54.88741,23.93019,http://www.stops.lt/kaunas/index.html#stop/376,,
2862,,"Geležinkelio stotis",,54.88796,23.92901,http://www.stops.lt/kaunas/index.html#stop/582,,
2859,,"Griunvaldo g.",,54.89145,23.92479,http://www.stops.lt/kaunas/index.html#stop/579,,
14349,,"Griunvaldo g.",,54.89218,23.92502,http://www.stops.lt/kaunas/index.html#stop/761,,
2856,,"Kęstučio g.",,54.89552,23.92509,http://www.stops.lt/kaunas/index.html#stop/576,,
2858,,"Kęstučio g.",,54.89589,23.92523,http://www.stops.lt/kaunas/index.html#stop/578,,
2761,,"Studentų g.",,54.90825,23.95394,http://www.stops.lt/kaunas/index.html#stop/480,,
2762,,"Studentų g.",,54.90727,23.95230,http://www.stops.lt/kaunas/index.html#stop/481,,
2759,,"Taikos pr.",,54.91015,23.95599,http://www.stops.lt/kaunas/index.html#stop/478,,
2760,,"Taikos pr.",,54.91016,23.95582,http://www.stops.lt/kaunas/index.html#stop/479,,
2763,,"Zoologijos sodas",,54.90505,23.94923,http://www.stops.lt/kaunas/index.html#stop/482,,
2757,,"Girstutis",,54.90526,23.97577,http://www.stops.lt/kaunas/index.html#stop/476,,
2755,,"Girstutis",,54.90590,23.97391,http://www.stops.lt/kaunas/index.html#stop/474,,
2756,,"Girstutis",,54.90466,23.97378,http://www.stops.lt/kaunas/index.html#stop/475,,
2753,,"Kovo 11-osios gimnazija",,54.91039,23.97388,http://www.stops.lt/kaunas/index.html#stop/472,,
2754,,"Kovo 11-osios gimnazija",,54.90962,23.97369,http://www.stops.lt/kaunas/index.html#stop/473,,
2758,,"Vienybės g.",,54.90270,23.97389,http://www.stops.lt/kaunas/index.html#stop/477,,
2744,,"„Vyturio“ gimnazija",,54.91200,23.96117,http://www.stops.lt/kaunas/index.html#stop/463,,
2745,,"„Vyturio“ gimnazija",,54.91240,23.95895,http://www.stops.lt/kaunas/index.html#stop/464,,
2746,,"A. Baranausko g.",,54.91190,23.95232,http://www.stops.lt/kaunas/index.html#stop/465,,
2747,,"A. Baranausko g.",,54.91221,23.95246,http://www.stops.lt/kaunas/index.html#stop/466,,
2748,,"Gražinos g.",,54.91166,23.94822,http://www.stops.lt/kaunas/index.html#stop/467,,
2749,,"J. Basanavičiaus al.",,54.91117,23.94403,http://www.stops.lt/kaunas/index.html#stop/468,,
2742,,"Simono Daukanto progimnazija",,54.91161,23.96756,http://www.stops.lt/kaunas/index.html#stop/461,,
2743,,"Simono Daukanto progimnazija",,54.91190,23.96667,http://www.stops.lt/kaunas/index.html#stop/462,,
2769,,"Gėlių rato g.",,54.90232,23.93977,http://www.stops.lt/kaunas/index.html#stop/488,,
2770,,"Gėlių rato g.",,54.90182,23.93754,http://www.stops.lt/kaunas/index.html#stop/489,,
2768,,"Minties rato g.",,54.90302,23.94376,http://www.stops.lt/kaunas/index.html#stop/487,,
2764,,"Zoologijos sodas",,54.90409,23.94879,http://www.stops.lt/kaunas/index.html#stop/483,,
2501,,"Jiesios kraštovaizdžio draustinis",,54.85756,23.92711,http://www.stops.lt/kaunas/index.html#stop/191,,
2502,,"Jiesios kraštovaizdžio draustinis",,54.85794,23.92808,http://www.stops.lt/kaunas/index.html#stop/192,,
2497,,"Kreidos g.",,54.85137,23.92718,http://www.stops.lt/kaunas/index.html#stop/187,,
5032,,"Nuokalnės g.",,54.91260,23.92366,http://www.stops.lt/kaunas/index.html#stop/149,,
5033,,"Nuokalnės g.",,54.91285,23.92346,http://www.stops.lt/kaunas/index.html#stop/148,,
2809,,"S. Lozoraičio g.",,54.92384,23.94080,http://www.stops.lt/kaunas/index.html#stop/528,,
2810,,"S. Lozoraičio g.",,54.92398,23.94053,http://www.stops.lt/kaunas/index.html#stop/529,,
2805,,"Sukilėlių pr.",,54.91408,23.92431,http://www.stops.lt/kaunas/index.html#stop/524,,
2817,,"Technikos kolegija",,54.91291,23.92916,http://www.stops.lt/kaunas/index.html#stop/536,,
2818,,"Technikos kolegija",,54.91314,23.92946,http://www.stops.lt/kaunas/index.html#stop/537,,
2806,,"V. Lašo g.",,54.91360,23.92274,http://www.stops.lt/kaunas/index.html#stop/525,,
2902,,"V. Lašo g.",,54.91428,23.92138,http://www.stops.lt/kaunas/index.html#stop/624,,
2811,,"Kalniečių g.",,54.92307,23.93439,http://www.stops.lt/kaunas/index.html#stop/530,,
2812,,"Kalniečių g.",,54.92301,23.93436,http://www.stops.lt/kaunas/index.html#stop/531,,
2882,,"7-asis kilometras",,54.92081,23.81043,http://www.stops.lt/kaunas/index.html#stop/604,,
2883,,"7-asis kilometras",,54.92089,23.80877,http://www.stops.lt/kaunas/index.html#stop/605,,
2420,,"Kaniūkai",,54.91958,23.82899,http://www.stops.lt/kaunas/index.html#stop/99,,
2880,,"Kaniūkai",,54.92201,23.79733,http://www.stops.lt/kaunas/index.html#stop/602,,
2881,,"Kaniūkai",,54.92244,23.79549,http://www.stops.lt/kaunas/index.html#stop/603,,
14291,,"Kaniūkų 1-oji g.",,54.91779,23.83253,http://www.stops.lt/kaunas/index.html#stop/747,,
2886,,"Raudondvario pl.",,54.91966,23.82828,http://www.stops.lt/kaunas/index.html#stop/608,,
2887,,"Raudondvario pl.",,54.91974,23.82779,http://www.stops.lt/kaunas/index.html#stop/609,,
2884,,"Visvaldės g.",,54.92053,23.81826,http://www.stops.lt/kaunas/index.html#stop/606,,
2885,,"Visvaldės g.",,54.92067,23.81698,http://www.stops.lt/kaunas/index.html#stop/607,,
2462,,"Alšėnų g.",,54.86619,23.87469,http://www.stops.lt/kaunas/index.html#stop/143,,
14586,,"Alšėnų g.",,54.86662,23.87483,http://www.stops.lt/kaunas/index.html#stop/782,,
2455,,"Valstybinė mokesčių inspekcija",,54.87468,23.88699,http://www.stops.lt/kaunas/index.html#stop/136,,
14605,,"Valstybinė mokesčių inspekcija",,54.87466,23.88906,http://www.stops.lt/kaunas/index.html#stop/784,,
2459,,"Juodelynės g.",,54.86595,23.86424,http://www.stops.lt/kaunas/index.html#stop/140,,
2460,,"Juodelynės g.",,54.86587,23.86437,http://www.stops.lt/kaunas/index.html#stop/141,,
2458,,"Kazliškiai",,54.86649,23.85458,http://www.stops.lt/kaunas/index.html#stop/139,,
2461,,"Alšėnų g.",,54.86664,23.87458,http://www.stops.lt/kaunas/index.html#stop/142,,
2916,,"Kalvarijos g.",,54.87224,23.87779,http://www.stops.lt/kaunas/index.html#stop/638,,
2917,,"Kalvarijos g.",,54.87244,23.87771,http://www.stops.lt/kaunas/index.html#stop/639,,
5050,,"Pilviškių g.",,54.86422,23.88296,http://www.stops.lt/kaunas/index.html#stop/704,,
2823,,"Kempingas",,54.93365,23.91810,http://www.stops.lt/kaunas/index.html#stop/542,,
2824,,"Kempingas",,54.93452,23.91822,http://www.stops.lt/kaunas/index.html#stop/543,,
5101,,"Šiaurės pr.",,54.93162,23.91699,http://www.stops.lt/kaunas/index.html#stop/708,,
5102,,"Šiaurės pr.",,54.93138,23.91715,http://www.stops.lt/kaunas/index.html#stop/709,,
2821,,"Vandentiekis",,54.94502,23.92379,http://www.stops.lt/kaunas/index.html#stop/540,,
2822,,"Vandentiekis",,54.94478,23.92346,http://www.stops.lt/kaunas/index.html#stop/541,,
14798,,"Kleboniškio miško parkas",,54.95031,23.93142,http://www.stops.lt/kaunas/index.html#stop/791,,
2878,,"Kleboniškis",,54.95540,23.95076,http://www.stops.lt/kaunas/index.html#stop/600,,
2876,,"Palapinių g.",,54.95450,23.94266,http://www.stops.lt/kaunas/index.html#stop/598,,
2877,,"Palapinių g.",,54.95445,23.94297,http://www.stops.lt/kaunas/index.html#stop/599,,
2874,,"Vasarvietės g.",,54.95183,23.93445,http://www.stops.lt/kaunas/index.html#stop/596,,
2875,,"Vasarvietės g.",,54.95186,23.93481,http://www.stops.lt/kaunas/index.html#stop/597,,
2417,,"Atrama",,54.91185,23.84437,http://www.stops.lt/kaunas/index.html#stop/96,,
5105,,"Lituanica",,54.90926,23.84141,http://www.stops.lt/kaunas/index.html#stop/712,,
5106,,"Lituanica",,54.90966,23.84204,http://www.stops.lt/kaunas/index.html#stop/713,,
2892,,"Lampėdžiai",,54.91047,23.82141,http://www.stops.lt/kaunas/index.html#stop/614,,
2890,,"Vytauto g.",,54.90939,23.82609,http://www.stops.lt/kaunas/index.html#stop/612,,
2891,,"Vytauto g.",,54.90888,23.82840,http://www.stops.lt/kaunas/index.html#stop/613,,
2444,,"A. Gustaičio g.",,54.89057,23.87750,http://www.stops.lt/kaunas/index.html#stop/125,,
2445,,"A. Gustaičio g.",,54.89086,23.87642,http://www.stops.lt/kaunas/index.html#stop/126,,
2443,,"Meteorų g.",,54.89316,23.87013,http://www.stops.lt/kaunas/index.html#stop/123,,
2446,,"Psichiatrijos ligoninė",,54.88914,23.88388,http://www.stops.lt/kaunas/index.html#stop/127,,
2447,,"Psichiatrijos ligoninė",,54.88882,23.88533,http://www.stops.lt/kaunas/index.html#stop/128,,
2448,,"S. Dariaus ir S. Girėno g.",,54.88730,23.89377,http://www.stops.lt/kaunas/index.html#stop/129,,
2449,,"S. Dariaus ir S. Girėno g.",,54.88735,23.89294,http://www.stops.lt/kaunas/index.html#stop/130,,
2427,,"Biblioteka",,54.89819,23.86630,http://www.stops.lt/kaunas/index.html#stop/106,,
2428,,"Biblioteka",,54.89792,23.86678,http://www.stops.lt/kaunas/index.html#stop/107,,
2425,,"Bublių g.",,54.90053,23.85669,http://www.stops.lt/kaunas/index.html#stop/104,,
2426,,"Bublių g.",,54.90034,23.85711,http://www.stops.lt/kaunas/index.html#stop/105,,
2431,,"Laiptai",,54.89437,23.87785,http://www.stops.lt/kaunas/index.html#stop/110,,
2432,,"Laiptai",,54.89447,23.87803,http://www.stops.lt/kaunas/index.html#stop/111,,
2429,,"Marvelė",,54.89674,23.87248,http://www.stops.lt/kaunas/index.html#stop/108,,
2430,,"Marvelė",,54.89659,23.87270,http://www.stops.lt/kaunas/index.html#stop/109,,
2423,,"Žirgynas",,54.90284,23.84497,http://www.stops.lt/kaunas/index.html#stop/102,,
2424,,"Žirgynas",,54.90307,23.84372,http://www.stops.lt/kaunas/index.html#stop/103,,
2434,,"Vytauto Didžiojo tiltas",,54.89264,23.88677,http://www.stops.lt/kaunas/index.html#stop/113,,
2699,,"Murava",,54.92692,23.96937,http://www.stops.lt/kaunas/index.html#stop/418,,
2700,,"Murava",,54.92745,23.97011,http://www.stops.lt/kaunas/index.html#stop/419,,
14290,,"Savanorių pr",,54.92927,23.97047,http://www.stops.lt/kaunas/index.html#stop/746,,
14288,,"Savanorių pr.",,54.93026,23.96934,http://www.stops.lt/kaunas/index.html#stop/745,,
2547,,"Apaščios g.",,54.91879,24.04211,http://www.stops.lt/kaunas/index.html#stop/246,,
2580,,"Bruknių takas",,54.90721,24.02308,http://www.stops.lt/kaunas/index.html#stop/284,,
5114,,"Bruknių takas",,54.90806,24.02221,http://www.stops.lt/kaunas/index.html#stop/721,,
2574,,"Naftos bazė",,54.91008,24.02082,http://www.stops.lt/kaunas/index.html#stop/278,,
2575,,"Naftos bazė",,54.90980,24.02077,http://www.stops.lt/kaunas/index.html#stop/279,,
2601,,"Apuokų takas",,54.90260,23.98747,http://www.stops.lt/kaunas/index.html#stop/307,,
2602,,"Apuokų takas",,54.90252,23.98813,http://www.stops.lt/kaunas/index.html#stop/308,,
2600,,"Chemijos g.",,54.89985,23.99938,http://www.stops.lt/kaunas/index.html#stop/306,,
2906,,"Medšarkių takas",,54.90156,23.99248,http://www.stops.lt/kaunas/index.html#stop/628,,
2907,,"Medšarkių takas",,54.90140,23.99259,http://www.stops.lt/kaunas/index.html#stop/629,,
2603,,"Policija",,54.90412,23.98176,http://www.stops.lt/kaunas/index.html#stop/309,,
2604,,"Policija",,54.90394,23.98148,http://www.stops.lt/kaunas/index.html#stop/310,,
2607,,"Draugystės g.",,54.90535,24.00766,http://www.stops.lt/kaunas/index.html#stop/627,,
2608,,"Draugystės g.",,54.90504,24.00719,http://www.stops.lt/kaunas/index.html#stop/314,,
2905,,"Draugystės g.",,54.90556,24.00611,http://www.stops.lt/kaunas/index.html#stop/313,,
2609,,"Gamyklos",,54.90697,24.00050,http://www.stops.lt/kaunas/index.html#stop/316,,
2610,,"Gamyklos",,54.90677,24.00101,http://www.stops.lt/kaunas/index.html#stop/315,,
2611,,"Kauno gelžbetonis",,54.90970,23.98852,http://www.stops.lt/kaunas/index.html#stop/317,,
2612,,"Kauno gelžbetonis",,54.90941,23.98927,http://www.stops.lt/kaunas/index.html#stop/318,,
2618,,"Aksa",,54.91307,24.00604,http://www.stops.lt/kaunas/index.html#stop/324,,
2619,,"Aksa",,54.91322,24.00430,http://www.stops.lt/kaunas/index.html#stop/325,,
2620,,"Elektrėnų g.",,54.91329,23.99799,http://www.stops.lt/kaunas/index.html#stop/326,,
2621,,"Elektrėnų g.",,54.91335,23.99775,http://www.stops.lt/kaunas/index.html#stop/327,,
2616,,"Gaisrinė",,54.91297,24.01212,http://www.stops.lt/kaunas/index.html#stop/322,,
2617,,"Gaisrinė",,54.91309,24.01065,http://www.stops.lt/kaunas/index.html#stop/323,,
2633,,"Garažų g.",,54.92183,23.99871,http://www.stops.lt/kaunas/index.html#stop/340,,
2634,,"Garažų g.",,54.92138,23.99850,http://www.stops.lt/kaunas/index.html#stop/341,,
2631,,"Degalinė",,54.91835,23.98922,http://www.stops.lt/kaunas/index.html#stop/338,,
2632,,"Degalinė",,54.91840,23.98845,http://www.stops.lt/kaunas/index.html#stop/339,,
2624,,"Elektrinė",,54.91801,24.01959,http://www.stops.lt/kaunas/index.html#stop/331,,
2625,,"Elektrinė",,54.91841,24.01819,http://www.stops.lt/kaunas/index.html#stop/332,,
2628,,"Kauno pienas",,54.91856,23.99740,http://www.stops.lt/kaunas/index.html#stop/335,,
2629,,"Kauno pienas",,54.91865,23.99325,http://www.stops.lt/kaunas/index.html#stop/336,,
2630,,"Kauno pienas",,54.91887,23.99571,http://www.stops.lt/kaunas/index.html#stop/337,,
15632,,"Kauno pienas",,54.91865,23.99264,http://www.stops.lt/kaunas/index.html#stop/335a,,
2568,,"Kitron",,54.91779,24.03446,http://www.stops.lt/kaunas/index.html#stop/272,,
2569,,"Kitron",,54.91807,24.03315,http://www.stops.lt/kaunas/index.html#stop/273,,
2626,,"Regitra",,54.91834,24.00789,http://www.stops.lt/kaunas/index.html#stop/334,,
2627,,"Regitra",,54.91864,24.00668,http://www.stops.lt/kaunas/index.html#stop/333,,
4753,,"Technikos g.",,54.90888,24.00953,http://www.stops.lt/kaunas/index.html#stop/321,,
2636,,"Garažai",,54.92491,24.00833,http://www.stops.lt/kaunas/index.html#stop/343,,
2904,,"Garažai",,54.92501,24.00754,http://www.stops.lt/kaunas/index.html#stop/626,,
2635,,"Kauno termofikacijos elektrinė",,54.92474,24.01573,http://www.stops.lt/kaunas/index.html#stop/342,,
2903,,"Naujasodis",,54.92518,24.00033,http://www.stops.lt/kaunas/index.html#stop/625,,
2909,,"Kapinės",,54.92420,24.07864,http://www.stops.lt/kaunas/index.html#stop/631,,
